SMILES,logP,fold_0,fold_1,fold_2,fold_3,fold_4
CCCC(CC)COC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-7.098737149600001,train,train,train,train,val
CC1(C)CCCC2(C)C3CCC(C13)C2=C,-4.412762427200001,train,train,val,train,train
Oc1ccccc1C(=O)OCCc2ccccc2,-4.4891053349000005,val,train,train,train,train
CC(COC(=O)c1ccccc1)OC(=O)c2ccccc2,-4.5673029377,val,train,train,train,train
[Ca++].[Ca++].[Ca++].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O,-4.6051146656,train,train,val,train,train
CCC(C)(C)C1CCCCC1OC(C)=O,-4.4462039036,train,val,train,train,train
N#C[C](=[C]1CC[CH2]CC1)c2ccccc2,-4.4200239973,train,train,train,train,val
OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,-4.6202577876,train,train,train,val,train
[O-][N+](=O)c1ccc(CCc2ccc(cc2)[N+]([O-])=O)cc1,-4.589885800199999,train,val,train,train,train
CC(C)(C)CC(C)(C)c1ccc(O)cc1,-4.4694622333,train,train,train,val,train
CCCCCCCCCc1ccc(O)cc1,-4.4980268403,val,train,train,train,train
COc1ccc(cc1[N+]([O-])=O)C(=O)Nc2ccc(cc2)C(N)=O,-4.6536052692,train,train,train,train,val
[Cl-].CCCCCCCCCCCCCCCCCC[NH+](C)C,-4.6786900339,train,train,train,train,val
[Br-].CCCC[N+](CCCC)(CCCC)CCCC,1.3320248442,train,train,train,train,val
[OH-].[OH-].[Cd++],-3.3236333941,val,train,train,train,train
Fc1ccc2O[C@@H](CCc2c1)[C@@H]3CO3.Fc4ccc5O[C@@H](CCc5c4)[C@H]6CO6.Fc7ccc8O[C@H](CCc8c7)[C@@H]9CO9.Fc%10ccc%11O[C@H](CCc%11c%10)[C@H]%12CO%12,-3.0521011765,train,train,train,val,train
CC(C)=CCC\C(C)=C\CO,-2.3519095035,val,train,train,train,train
COc1ccccc1OC,-1.3149750669,train,train,train,val,train
Nc1cnn(CCO)c1N.O[S](O)(=O)=O,0.4442593444,val,train,train,train,train
[Na+].[Na+].[O-][S](=O)(=O)c1cccc(c1)[S]([O-])(=O)=O,0.3709472853,train,train,val,train,train
CCCCOCCO[P](=O)(OCCOCCCC)OCCOCCCC,-2.7785623319,train,train,train,train,val
CCCCCCOC,-2.2450853258000003,train,train,val,train,train
[O-][N+](=O)c1cc(ccc1Cl)C(F)(F)F,-2.5337046723,train,train,train,train,val
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,-3.7709815003,train,train,val,train,train
CC(C)c1ccc(cc1)C(C)CC=O,-3.4598629014,train,train,val,train,train
CC1CC(=CC(C)C1CO)C,-2.3711973931,val,train,train,train,train
CC/C(C)=C/CCC(C)(O)C=C,-2.4091286640000003,train,train,val,train,train
O=C(OCC1CO1)c2ccc(C(=O)OCC3CO3)c(c2)C(=O)OCC4CO4,-2.7622964758,train,train,train,val,train
CC1CC(C)(CO1)c2ccccc2,-2.4332379452,train,train,train,train,val
CCCCC(CC)C(=O)OCC,-3.423291255,train,train,val,train,train
Oc1cccc2cccnc12,-2.3496052546,train,train,val,train,train
[Na+].[Na+].[Na+].CCN(c1cccc(c1)[S](=O)(=O)CCO[S]([O-])(=O)=O)c2nc(Cl)nc(Nc3ccc4C(=O)C(=N/Nc5ccc(OC)cc5[S]([O-])(=O)=O)\C(=Cc4c3)[S]([O-])(=O)=O)n2,-1.1616711076,train,train,train,val,train
[OH-].[OH-].[Zn++],-2.1858288548,train,train,train,train,val
CCOc1ccccc1OCC,-2.41045076,train,train,train,val,train
C\C=C\C,-1.9394650737,train,train,val,train,train
OCC(O)C(O)C(O)CO,0.6252744890999999,train,train,val,train,train
CC(=C)C=C,-2.0257332357,train,train,train,train,val
CCCCCCCC/C=C/CCCCCCCCNCCCNCCCNCCCN,-3.8360757577,val,train,train,train,train
CC(C)CCCC(C)CCO,-3.3932597866000003,train,train,val,train,train
[Na+].[Na+].CCN1C(=C(N=Nc2ccc(cc2)[S](=O)(=O)c3ccc(cc3)N=NC4=C(O)N(CC)C(=O)C(=C4C)C[S]([O-])(=O)=O)C(=C(C[S]([O-])(=O)=O)C1=O)C)O,-2.1021873796,train,val,train,train,train
CC(=O)c1ccccc1,-1.2803868403,train,train,val,train,train
CCCCCC(O)C(/C)=C/CC,-3.4318638977,val,train,train,train,train
CCCCOC(=O)CCC,-2.3610477791,val,train,train,train,train
OC(=O)c1ccccc1C(O)=O,-1.4245732761,val,train,train,train,train
O=CC1CCC2C3CCC(C3)C12,-2.4199676473,train,train,val,train,train
CC(C)c1ccccc1C(C)C.OO,-2.4977135853,train,train,train,train,val
Cc1cccc(C)c1O,-1.292396158,train,val,train,train,train
[Re],-0.4755079565,train,val,train,train,train
CCC(O)c1ccccc1,-2.3403675905,train,train,val,train,train
CC(=O)c1cccc(c1)C(F)(F)F,-2.4821079167,train,train,val,train,train
Nc1ccc(Cl)cc1Cl,-2.4171742578,train,train,train,val,train
CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,-3.4963238418,train,val,train,train,train
NN[S](=O)(=O)c1ccc(Oc2ccc(cc2)[S](=O)(=O)NN)cc1,-3.7584891954,train,train,train,train,val
[Sr++].[O-][P]([O-])([O-])=O,-3.4683853884,train,train,train,train,val
CC/C=C/CC/C=C/C=C,-3.34190657,val,train,train,train,train
OC\C=C/CO,0.8466851642000001,val,train,train,train,train
CCOCCOCCOCCOC(=O)C(C)=C,-0.6030114261,train,train,val,train,train
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](N)C2=O)C(O)=O,-2.6489777217,train,train,train,train,val
CCCCCCCCCC(O)=O,-3.4452161366000005,train,train,val,train,train
CC(C)C,-2.977604072,train,val,train,train,train
CCCC,-2.977604072,train,train,val,train,train
CC,-2.6913820060000004,train,train,val,train,train
CC1(C)C2CC=C(CCC=O)C1C2,-3.4657606101,val,train,train,train,train
OC(=O)Cc1ccc(O)cc1,-0.3990804112,train,train,val,train,train
COc1ccc(COC(C)=O)cc1,-2.4740066421,train,train,train,val,train
[H+].[NH4+].[F-].[F-],1.0233941334,train,train,val,train,train
Nc1nc(N)nc(n1)c2ccccc2,-2.4941685135,val,train,train,train,train
CC(C)(C)C1CCC(CC1)OC(=O)C=C,-3.539328096,val,train,train,train,train
Brc1ccc(Br)c(C=C)c1,-4.5787304077,train,train,train,train,val
Cc1ccccc1NC(=O)c2cc3ccccc3cc2O,-4.6234419541000005,val,train,train,train,train
COC(=O)c1nc(Cl)c(Cl)nc1N,-4.5348386091,train,val,train,train,train
O1[Pb]O[Pb]2O[Pb]1O2,-4.0080532109,train,train,val,train,train
CCCCCCCC\C=C/CCCCCCCC(=O)N(CCCC)CCCC,-4.788985440799999,val,train,train,train,train
CC(=C)C(=O)OC1CC2CCC1(C)C2(C)C,-4.5442204359,train,train,val,train,train
CCCCCCCCCOC(C)=O,-4.4708606495,val,train,train,train,train
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC.CCCCCCCCCCCC(CC)CCCCCCC(CC)CCCCCCC.CCC1CCC(CC)CC1.Cc2cccc(C)c2.C3CCC4CC5CCCCC5CC4C3.c6ccc7ccccc7c6.c8ccc9cc%10ccccc%10cc9c8,-5.4050532611,train,val,train,train,train
CCCCCCCCCCCCCC.CCc1ccccc1.c2ccccc2.c3ccc4ccccc4c3.c5ccc6cc7ccccc7cc6c5,-5.0416978328,train,train,val,train,train
c1ccc2ccccc2c1,-4.3112256046,train,val,train,train,train
Oc1ccccc1C(=O)OC2CCCCC2,-4.5540762927,train,train,val,train,train
CC(=C)[C@@H]1CCC(=CC1)C,-4.346837785,train,val,train,train,train
CC\C=C/CCOC(=O)C\C=C/CC,-4.5097094839,train,train,train,train,val
CC[C@]12CC[C@H]3[C@@H](CCC4=C3CC=C(C4)OC)[C@@H]1CC[C@@H]2O,-4.7025138257,val,train,train,train,train
CCCCCCCCCCCC(=O)OCC(O)CO,-4.6602344394,train,train,train,val,train
COc1ccc(c(O)c1)C(=O)c2ccccc2,-4.5802538276,train,val,train,train,train
CC1CCC2C(C)(C)C3CC12CC(=C3C)C(C)=O,-4.6134788776,val,train,train,train,train
CCOC(=O)c1ccccc1,-2.3999022404,val,train,train,train,train
OC(=O)CCc1ccccc1,-1.4057514128,val,train,train,train,train
CC(C)=CCC\C(C)=C\C=O,-2.4116682055000003,train,train,val,train,train
CCCCCCC1CCCC1=O,-3.4515155376,train,val,train,train,train
CC(C)C(=O)C(C)(C)CC=C(C)C,-3.4892158636,train,train,train,train,val
Oc1ccc(C=C)cc1C=C,-3.3940626837,train,train,val,train,train
Nc1ccc(Cl)cc1O,-2.3906599281,train,train,train,train,val
CCOc1ccc(cc1)C(O)=O,-2.4548997462,train,train,train,train,val
[OH-].[OH-].[Pb++].[Pb++].[Pb++].[O-]C([O-])=O.[O-]C([O-])=O,-5.5472319177,train,train,train,val,train
Nc1c(Cl)cc(cc1Cl)C(F)(F)F,-3.591642752,train,train,train,val,train
CNCCCN1c2ccccc2CCc3ccccc13,-3.6576170412,train,val,train,train,train
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2ccnc2,-3.7030926455,train,train,train,train,val
CCCCCCCCC(O)CO,-2.4785789552,val,train,train,train,train
CCC(C)C1CCCCC1=O,-2.427057806,val,train,train,train,train
COc1cc(C=O)ccc1OC(=O)C(C)C,-2.5886676064,train,train,val,train,train
Cc1ccccc1,-2.2062982993,val,train,train,train,train
[Sr++].Cc1cc(N\N=C/2C(=O)C(=Cc3ccccc23)C([O-])=O)c(cc1Cl)[S]([O-])(=O)=O,-3.9441003714,train,val,train,train,train
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2O,-3.7003596507,train,val,train,train,train
CCc1ccc(CC(C)(C)C#N)cc1,-3.3513392636000003,train,train,train,train,val
ClCCCCCCCl,-3.4346473299,val,train,train,train,train
CCC(=O)OC1C=CC2C3CCC(C3)C12,-3.5585927938,train,val,train,train,train
CCOc1ccccc1,-2.3318416428,train,train,train,val,train
CN1C(=O)N(C(=O)C=C1C(F)(F)F)c2ccc(Cl)c(c2)C(=O)OC(C)(C)C(=O)OCC=C,-4.676528089,train,train,train,val,train
[Fe+3].Cc1ccc(cc1)[S]([O-])(=O)=O.Cc2ccc(cc2)[S]([O-])(=O)=O.Cc3ccc(cc3)[S]([O-])(=O)=O,-0.0080331121,train,train,train,val,train
C=CCOC(=O)COc1ccccc1,-2.5363732086,train,train,train,val,train
[NH4+].[I-],1.0867760203,train,train,train,val,train
OC(=O)CCCCC(O)=O.C1CNCCN1,-0.6232866861,val,train,train,train,train
CN[S](=O)(=O)c1cc(OC)c(N)cc1OC,-3.6510805625,train,train,train,val,train
NC(N)=O.O[P](O)(O)=O,0.5376020021,train,train,train,train,val
NC(N)=O,0.9578400994,train,train,train,train,val
O=C1Nc2ccccc2N1,-2.3927519971,train,train,train,train,val
[Fe].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+],-3.2920233513,train,train,train,val,train
CC(CCOC(=O)C=C)CCOC(=O)C=C,-2.6214335505,train,train,val,train,train
Nc1cccc(Cl)c1,-1.3733684129,val,train,train,train,train
CC(=O)OC1CCC2CCCCC2C1,-3.5605044152,train,train,val,train,train
CCCCCCCCCCCCCCC(C)c1cc(C)cc(C)c1O,-7.335707322699999,train,train,train,val,train
C1CC=CC1,-2.1049144818000003,train,train,train,val,train
OC(=O)CC(C[P]1(=O)Oc2ccccc2c3ccccc13)C(O)=O,-2.8135095056,train,train,val,train,train
C.O[S](O)(=O)=O,-3.3330935045,train,val,train,train,train
FC(F)(F)C(F)(F)F,-2.4239072122,train,train,val,train,train
CC(C)=CCC\C(C)=C/CCC=O,-3.5383035446,train,train,train,train,val
CC(=C)C(=O)Oc1ccccc1,-2.4948513605,train,train,val,train,train
[Co++].CC([O-])=CC(C)=O.CC([O-])=CC(C)=O,-1.6975300994,val,train,train,train,train
CC1=C(C=O)C(C)(C)CC=C1,-2.4650077569,train,train,train,val,train
CN(C)Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-2.7113870277,train,val,train,train,train
CC(=O)CC(C)(C)C1CCCCC1,-3.5481536429,val,train,train,train,train
CC(C)C1CCC(C)CC1O,-2.4880091207,train,train,val,train,train
[Co++].[O-][Mo]([O-])(=O)=O,-2.6343205414,val,train,train,train,train
Nc1ccc(Nc2ccccc2)cc1,-2.5631304762,train,train,train,val,train
CCC(C)C(=O)N(C)c1ccccc1,-1.5805795126,train,train,val,train,train
CO[Si](C)(OC)C=C,0.5776235848,train,train,train,train,val
NC(=O)c1cccnc1,0.6121583154,train,val,train,train,train
CNc1ccc(O)cc1.CNc2ccc(O)cc2.O[S](O)(=O)=O,-0.838079267,train,train,train,val,train
[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1ccc2c(c1)C=C(C(=O)/C2=N/Nc3ccc(c4ccccc34)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-1.0824140873,train,train,val,train,train
Cc1cc(C)cc(O)c1,-1.3879839049,val,train,train,train,train
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,-2.772789495,train,train,val,train,train
CC(C)CC(=O)CC(C)C,-2.4540578458,train,train,train,train,val
COc1ccc(CC=C)cc1OC,-2.5520132395,train,train,train,train,val
Nc1ccc2c(O)cc(cc2c1)[S](O)(=O)=O,-2.6798855726,train,train,train,val,train
[Al+3].[O-]c1ccc2cc(ccc2c1N=Nc3ccc(cc3)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-2.9368865529000003,val,train,train,train,train
CCCCCC1=C(CCC1CC(=O)OC)OC(C)=O,-3.7219886724,val,train,train,train,train
C=CC1CCC=CC1,-3.3351930307,train,train,train,train,val
COc1ccc(cc1O)[C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2,-5.0104856455,train,train,train,val,train
CCCCCCCC/C=C/CCCCCCCCN(CCO)CCO,-4.7801182897,train,val,train,train,train
CCCCOC(=O)c1ccc(C(=O)OCCCC)c(c1)C(=O)OCCCC,-4.807173711,train,train,train,val,train
CCC(C)N1N=CN(C1=O)c2ccc(cc2)N3CCN(CC3)c4ccc(O)cc4,-4.8285219564,train,train,train,val,train
CO[Si](CCCOC(=O)C=C)(OC)OC,-4.6063887787,val,train,train,train,train
CCCCCCCCCCCO,-4.4804406676,train,val,train,train,train
[Ba++].[O-][B][O-],-2.3407335191,train,val,train,train,train
CC1(C)[C@H]2CC[C@]1(C)C(C2)OC(=O)C=C,-4.5830924552,train,val,train,train,train
O=C1C(c2ccc3ccccc3n2)C(=O)c4ccccc14,-4.7011861265,train,train,train,train,val
CCCCC(CC)COC(=O)OOC(C)(C)C,-4.6599585126,train,train,train,train,val
CO[Si](OC)(C1CCCC1)C2CCCC2,-4.6327996787,train,train,train,train,val
CC1CC(CC(C)(C)C1)OC(=O)C(C)=C,-4.5985985087,train,train,train,val,train
CCCC=O.Nc1ccccc1,-4.5021013295,val,train,train,train,train
[Zn++].CCCCCCCCCCCC([O-])=O.CCCCCCCCCCCC([O-])=O,-4.9505314842,train,val,train,train,train
CCCCCCCCCCCCCCCCCC(O)=O.NCCNCCNCCNCCN,-4.9604194489,val,train,train,train,train
CC/C=C/CCOC(=O)c1ccccc1O,-4.6439814041,train,val,train,train,train
CC(C)[C@@H]1CC[C@@H](C)CC1=O,-2.4918772305,train,train,train,train,val
COC(=O)c1ccc(cc1[N+]([O-])=O)C(O)=O,-2.6570018481,train,train,train,val,train
Cc1cc(C)cc(C)c1,-3.382657059,train,val,train,train,train
CC(=O)OC(C)(C)CCCC(=C)C=C,-3.5974164985000003,train,val,train,train,train
Cc1ccc(cc1Cl)[N+]([O-])=O,-3.5442781768,val,train,train,train,train
[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)C,-3.8514567881,train,train,train,train,val
CCCN(CCC)CCC,-2.4722202552000003,train,train,val,train,train
N,1.4518068893,train,train,train,train,val
O=C1CCCCCN1C(=O)NCCCCCCNC(=O)N2CCCCCC2=O,-3.9064006561,train,val,train,train,train
CC(C)CCOC(=O)CC(C)C,-3.5540595352999995,train,train,val,train,train
CCCCCC(CO)CCC,-3.5181985232,train,train,val,train,train
Nc1ccc(CCc2ccc(N)cc2)cc1,-3.6457005741,train,train,train,val,train
COC(=O)c1cccnc1,-0.4595508588,train,train,train,val,train
[Ca++].O[C@H]([C@@H](O)C(O)=O)C(O)=O,-2.6024346943,train,val,train,train,train
CC(C)(C)c1ccc(cc1)C(O)=O,-3.5779623367,train,val,train,train,train
[Cl-].[Cu+],-3.3235329498,val,train,train,train,train
[Ni++].[O-][Mo++]([O-])([O-])[O-],-1.6720680623,train,val,train,train,train
Nc1cccc2ccc(cc12)[S](O)(=O)=O,-1.6822793230000002,train,val,train,train,train
FC(F)C(F)(F)F,-1.4164957907,train,train,val,train,train
Cc1cccc(O)c1C,-1.4241960776,train,train,train,val,train
Oc1c(I)cc(Cl)c2cccnc12,-1.8222562261,train,val,train,train,train
CCCCC(CC)C(=O)OOC(C)(C)C,-3.6695176909,train,val,train,train,train
CC1C(CC2CC1C2(C)C)C=O,-3.5580403929,train,val,train,train,train
CC(C)(O)CCc1ccccc1,-1.5556396769999998,train,val,train,train,train
CC(=O)Oc1ccc(cc1)[N+]([O-])=O,-2.5992568252,train,train,train,val,train
CC(=O)c1oc2ccccc2c1,-2.5484883965000003,train,val,train,train,train
[Cl-].[NH3+]c1cc(cc(Cl)c1O)[N+]([O-])=O,-2.6990298363,train,train,val,train,train
CCC(O)COC1CCCCC1C(C)(C)C,-3.698734262,val,train,train,train,train
CC(C)C1CCC(C)CC1OO,-2.5888216416,val,train,train,train,train
CC(C)COC(=O)c1cc(N)c(Cl)c(N)c1,-2.738284824,train,train,train,val,train
OC1(CCCCC1)C(=O)c2ccccc2,-2.6647801935,train,train,train,val,train
[H+].[H+].[Cl-].[Cl-].NNCc1ccccc1,-1.6467890106,train,train,val,train,train
CCOc1nc2cccc(C(O)=O)c2n1Cc3ccc(cc3)c4ccccc4c5n[nH]nn5,-6.4977813968,train,train,val,train,train
Clc1nc(Cl)nc(Cl)n1,-2.6223388564,train,val,train,train,train
COc1cc(c(O)c(c1)C(C)(C)C)c2cc(OC)cc(c2O)C(C)(C)C,-6.7763112575,train,train,val,train,train
C[C@]1(Cn2ccnn2)[C@@H](N3[C@@H](CC3=O)[S]1(=O)=O)C(O)=O,-1.8384616763,val,train,train,train,train
CN(C=O)c1ccccc1,-1.4947809467,train,train,train,val,train
Nc1ccc(cc1[S](O)(=O)=O)[S](O)(=O)=O,-1.7700930025,train,val,train,train,train
CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1O,-2.5604043774000003,val,train,train,train,train
COc1ccc(cc1[N+]([O-])=O)C(O)=O,-2.6613195143,train,train,val,train,train
CC12CCC3C(CCC4=CC(=O)C=CC34C)C1CCC2=O,-2.8204596094,train,train,val,train,train
CC(C)(C)C(=O)OCCc1ccccc1,-3.6752800895,val,train,train,train,train
CC(OC(C)=O)C1CCCCC1,-3.5976237668,train,train,train,train,val
CC(=O)CCC1=C(C)CCCC1(C)C,-3.6550445763,train,val,train,train,train
[Br-].CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,-0.9372185286,train,train,train,val,train
CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc2ccccc2.[O-]C(=O)c3ccccc3,-1.020958606,val,train,train,train,train
CCCCCCO,-1.382910122,train,train,train,train,val
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,-2.5706235426,train,train,train,val,train
CC/C(C)=C/CC/C(C)=C/C#N,-3.5896411422,train,train,train,val,train
CCCCCCC1(C)CCC(=O)O1,-2.6432618239,val,train,train,train,train
COC(C)(C)C,-0.3235268543,val,train,train,train,train
[Na+].Nc1ccc(cc1[S]([O-])(=O)=O)[N+]([O-])=O,-1.7677385178999998,train,val,train,train,train
C[C@H]1CCC2(O)C(C)(C)C3CC[C@@]2(C)C1C3,-3.7259038203,train,train,train,val,train
CCc1ccccc1.CCc2cc(CC)c(CC)cc2CC.CCC(C)(c3ccccc3)c4ccccc4.Cc5ccccc5.Cc6ccccc6c7ccccc7.Cc8cccc9ccccc89.C=Cc%10ccccc%10.C%11CCC(CC%11)c%12ccccc%12.C(Cc%13ccccc%13)c%14ccccc%14.c%15ccccc%15.c%16ccc(cc%16)c%17ccccc%17,-4.5881768419,val,train,train,train,train
C(NCc1ccccc1)c2ccccc2,-2.6876302374,train,train,train,train,val
Cc1cccc2n[nH]nc12,-1.5169635388,val,train,train,train,train
Nc1cc(cc(c1O)[S](O)(=O)=O)[N+]([O-])=O,-1.7662055678,train,val,train,train,train
[Na+].[Na+].[Na+].[Na+].OCCN(CCO)c1nc(Nc2ccc(cc2)[S]([O-])(=O)=O)nc(Nc3ccc(\C=C\c4ccc(Nc5nc(Nc6ccc(cc6)[S]([O-])(=O)=O)nc(n5)N(CCO)CCO)c(c4)[S]([O-])(=O)=O)cc3[S]([O-])(=O)=O)n1,-0.4642868095,train,val,train,train,train
COC(=O)c1ccccc1C(=O)OC,-1.6861579246,train,train,train,val,train
[Cl-].CN(C)c1ccc(cc1)[C+](c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C,-2.0085884627,train,val,train,train,train
CCCCCC1CCCC(=O)O1,-1.6290322311,train,val,train,train,train
CCOC(=O)CC(=O)C(F)(F)F,-1.6630244633000002,train,val,train,train,train
[O-][N+](=O)OCCOCCO[N+]([O-])=O,-1.6904508209,val,train,train,train,train
O[Si](O)(c1ccccc1)c2ccccc2,-2.7330206215,train,train,train,val,train
CCCCCOC(=O)CCCC,-3.6244813037,train,val,train,train,train
CC1=CC(=O)N(Cc2cccc(CN3C(=O)C=C(C)C3=O)c2)C1=O,-3.9003349932,train,val,train,train,train
[Ni++].[O-]C(=O)C([O-])=O,-3.556228502,train,val,train,train,train
CC\C=C/CCOC(=O)c1ccccc1,-3.7048974167,train,train,val,train,train
COC(=O)c1ccc(c(N)c1)C(=O)OC,-3.7185037648,train,val,train,train,train
CCCC(CC)CCCCCCCN,-3.6976259568,train,train,train,train,val
OC(=O)CCCCCCCCCCC(O)=O,-3.7602414897,train,train,train,train,val
CC1(C)CCC2OC23C(C)(C)C4CCC13C4,-4.6529288002,val,train,train,train,train
CC(O)CSCCCCCCCCC(C)(C)C,-4.7309406924,train,train,train,val,train
CCCCCCCCCCCC(O)=O,-4.6195835711,train,val,train,train,train
CCCCc1nc(Cl)c(CO)n1Cc2ccc(cc2)c3ccccc3c4n[nH]nn4,-4.9450169862,train,val,train,train,train
[O--].[O--].[O--].[Lu+3].[Lu+3],-4.9185665359,val,train,train,train,train
CCCCC(CC)COC(=O)CS,-4.635481621399999,train,train,train,train,val
CCC(C)(C)c1ccccc1,-4.5007459195,train,train,val,train,train
CC(CCC=O)C1C(=CCCC1(C)C)C,-4.6532020914,train,train,train,val,train
CC1(C)C2CCC(C2)C1=C,-4.4715404278,train,val,train,train,train
CC(CC1CCCC1=O)C2CCC(=CC2)C,-4.6803670486,train,train,train,val,train
CCCCCCCCCC(=O)OC,-4.6267485225,train,train,val,train,train
[Pr+3].[Pr+3].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O,-5.0220270242,train,train,val,train,train
CCCCN(CCCC)C(=O)N(CCCC)CCCC,-4.8205954965,train,val,train,train,train
CO[C@]1(C)CCC23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,-4.7401771795,val,train,train,train,train
COC1CCCCCCCCCCC1,-4.6835903829,train,train,val,train,train
CCOC1(C)CCC2C(=C)C1CCC2(C)C,-4.7342962454,train,train,val,train,train
CCN(CC)C(=S)SSC(=S)N(CC)CC,-4.8603775493,train,train,train,val,train
Cc1ccc(N2C(=O)c3cccc4c(N)ccc(C2=O)c34)c(C)c1,-4.8916555333,val,train,train,train,train
Cc1cc(cc(C)c1CC#N)C(C)(C)C,-4.7018118295,train,train,val,train,train
CC(C)(c1ccccc1)c2ccc(O[P@]3OC[C@]4(CO3)CO[P@](OC4)Oc5ccc(cc5C(C)(C)c6ccccc6)C(C)(C)c7ccccc7)c(c2)C(C)(C)c8ccccc8,-7.2319734263,train,train,train,train,val
O=C1NC(=O)c2cccc3cccc1c23,-4.6928315029,train,val,train,train,train
CCCC[Sn](=O)CCCC,-4.7940381830000005,train,train,train,train,val
CCCC[Sn++]CCCC.CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O,-5.1134043257,train,train,val,train,train
O=C1CCC2CCCCC2O1,-0.5865603256,train,train,val,train,train
COC(=O)c1ccc(C)cc1,-2.5767203524,train,train,val,train,train
CC1CC(C)(C)OC(Cc2ccccc2)O1,-2.7446854432,train,train,val,train,train
Nc1ccccc1N,-0.4396098786999999,val,train,train,train,train
O=C1N[S](=O)(=O)c2ccccc12,-1.6718324141,val,train,train,train,train
[Na+].Cc1cc(ccc1N)[S]([O-])(=O)=O,-1.7295012251,val,train,train,train,train
CC(C)CCCC(C)CC#N,-3.5877591379,train,train,train,train,val
[Ca++].[O-][Mo]([O-])(=O)=O,-3.7036943449,val,train,train,train,train
O=C1CCCCCN1C(=O)c2cccc(c2)C(=O)N3CCCCCC3=O,-3.9583461947,train,train,train,train,val
CC(C)=CCC\C(C)=C\CCC(C)=O,-3.6974484249,train,train,train,val,train
CCCCCC(=O)OCC=C,-2.6105517594,train,train,val,train,train
[Na+].Nc1cc(cc(c1[O-])[N+]([O-])=O)[N+]([O-])=O,-1.7648130029,train,train,val,train,train
Fc1ccc(cc1)C(=O)CCCCl,-2.7226339225,val,train,train,train,train
CC(C)[Si](OC(=O)C=C)(C(C)C)C(C)C,-4.9437379631,train,train,train,val,train
CC(C)OC(=O)CCC(=O)OC(C)C,-1.7293168462,train,train,val,train,train
[Sr++].Cc1ccc(N\N=C\2C(=O)C(=Cc3ccccc23)C([O-])=O)c(c1)[S]([O-])(=O)=O,-4.1057301532,train,train,train,val,train
[Cl-].C[N+](C)(C)c1ccc2ccc(O)c(N=Nc3ccc(N)cc3)c2c1,-1.9807853884,train,train,train,val,train
NC(=O)C(F)(F)F,-1.4850227408,train,train,train,train,val
CCC(C)(C)C1CCC(=O)CC1,-2.6568927779,train,val,train,train,train
Cc1ccc(cc1[N+]([O-])=O)[S](C)(=O)=O,-2.7647010816,train,train,train,train,val
CCCCCCC#CC(=O)OC,-3.6518876662,train,train,train,train,val
CCCCCCCCCCO,-3.6312380365,train,val,train,train,train
O=[P](c1ccccc1)(c2ccccc2)c3ccccc3,-2.8774727952,train,val,train,train,train
COc1ccc(OC)c(Cl)c1,-2.6724024043,train,train,train,train,val
OCCOc1ccc2ccccc2c1,-2.7142946902,train,val,train,train,train
CCCCOc1ccccc1,-3.6132495633,train,train,val,train,train
O=C(OCCOCCOC(=O)c1ccccc1)c2ccccc2,-3.937488879,val,train,train,train,train
CCCCCCCC\C=C/CCCCCCCCNCCCN,-3.9550420009,val,train,train,train,train
Clc1ccc(Cl)c(Cl)c1,-3.7024520783,train,val,train,train,train
Cc1c(CO)nccc1OCC(F)(F)F,-1.7920737105000002,train,val,train,train,train
COC,0.8843659201,train,train,train,train,val
COc1cc(\C=C\C(O)=O)cc(OC)c1OC,-2.830470194,train,train,train,train,val
[Ba++].[O-]P=O.[O-]P=O,0.1236633717,val,train,train,train,train
BrCCCCBr,-2.7902167817000003,train,train,train,train,val
